,EVENT_ID,STATE
6967,679881,TEXAS
6989,674305,CALIFORNIA
6995,677100,CALIFORNIA
6996,676646,CALIFORNIA
6997,687515,VERMONT
6998,687523,VERMONT
6999,676185,ALABAMA
7012,676456,ALABAMA
7013,676457,ALABAMA
7017,676505,CALIFORNIA
7036,677953,NEW YORK
7037,673651,FLORIDA
7043,673549,INDIANA
7044,673562,INDIANA
7045,676097,OHIO
7046,676102,OHIO
7047,676104,OHIO
7048,676107,KENTUCKY
7049,676112,OHIO
7059,679097,MISSOURI
7060,679098,MISSOURI
7061,679099,MISSOURI
7062,679101,MISSOURI
7063,679102,MISSOURI
7064,679103,MISSOURI
7065,679104,MISSOURI
7066,679105,MISSOURI
7067,680179,ARKANSAS
7068,680180,ARKANSAS
7069,681838,OKLAHOMA
7094,708576,WISCONSIN
7096,708901,WISCONSIN
7097,708903,WISCONSIN
7098,708904,WISCONSIN
7103,689562,IDAHO
7104,683220,ATLANTIC SOUTH
7105,689330,NORTH CAROLINA
7106,689332,NORTH CAROLINA
7109,684922,TEXAS
7110,684923,TEXAS
7111,684924,TEXAS
7112,684925,TEXAS
7113,684926,TEXAS
7114,684927,TEXAS
7118,690172,TEXAS
7119,690173,TEXAS
7120,690174,TEXAS
7121,690175,TEXAS
7122,690176,TEXAS
7123,690177,TEXAS
7124,690178,TEXAS
7125,690179,TEXAS
7126,690180,TEXAS
7127,690181,TEXAS
7134,680919,ARKANSAS
7135,680935,OKLAHOMA
7136,680936,OKLAHOMA
7137,680941,OKLAHOMA
7138,686647,MISSOURI
7139,686648,ILLINOIS
7140,686649,MISSOURI
7141,686650,MISSOURI
7142,686652,ILLINOIS
7143,686653,MISSOURI
7144,686654,MISSOURI
7145,686655,MISSOURI
7146,686656,MISSOURI
7147,686657,MISSOURI
7156,694516,TEXAS
7157,694517,TEXAS
7158,709058,KANSAS
7159,709059,KANSAS
7160,694521,OKLAHOMA
7161,694522,OKLAHOMA
7162,694523,OKLAHOMA
7163,694524,OKLAHOMA
7164,694525,OKLAHOMA
7165,694526,OKLAHOMA
7166,694578,OKLAHOMA
7167,694579,OKLAHOMA
7168,725336,OKLAHOMA
7170,725337,OKLAHOMA
7171,725338,OKLAHOMA
7173,725339,OKLAHOMA
7174,725341,OKLAHOMA
7175,725342,OKLAHOMA
7176,725343,OKLAHOMA
7180,686981,OHIO
7184,710945,WISCONSIN
7187,716314,WISCONSIN
7188,716321,WISCONSIN
7193,675166,OHIO
7194,675161,KENTUCKY
7202,675176,KENTUCKY
7203,673706,KENTUCKY
7204,673886,KENTUCKY
7212,673129,WEST VIRGINIA
7213,673134,WEST VIRGINIA
7214,679874,TEXAS
7215,679875,TEXAS
7216,679878,TEXAS
7217,679879,TEXAS
7218,679882,TEXAS
7219,679883,TEXAS
7220,679884,TEXAS
7236,680157,LOUISIANA
7246,675365,CALIFORNIA
7262,677354,CALIFORNIA
7272,675757,CALIFORNIA
7275,675766,CALIFORNIA
7278,675630,ALABAMA
7279,676142,ALABAMA
7283,676504,CALIFORNIA
7284,682180,CALIFORNIA
7285,682179,CALIFORNIA
7287,676529,CALIFORNIA
7319,673853,CALIFORNIA
7320,673854,CALIFORNIA
7321,673855,CALIFORNIA
7322,673856,CALIFORNIA
7323,673857,CALIFORNIA
7324,675230,CALIFORNIA
7325,675231,CALIFORNIA
7334,673563,INDIANA
7335,675152,OHIO
7336,676114,OHIO
7337,676205,OHIO
7338,676219,OHIO
7339,676339,INDIANA
7340,676341,OHIO
7346,710363,NEW MEXICO
7350,679106,MISSOURI
7351,679107,MISSOURI
7352,679108,MISSOURI
7353,679109,MISSOURI
7354,679110,MISSOURI
7355,679111,MISSOURI
7356,679112,MISSOURI
7357,679114,MISSOURI
7358,681842,ARKANSAS
7359,681843,ARKANSAS
7360,681844,ARKANSAS
7379,709322,WISCONSIN
7381,683359,CALIFORNIA
7405,690182,TEXAS
7406,690183,TEXAS
7418,680942,OKLAHOMA
7419,680945,OKLAHOMA
7420,680951,OKLAHOMA
7421,680955,OKLAHOMA
7422,686659,MISSOURI
7423,686660,MISSOURI
7424,686665,MISSOURI
7425,686666,MISSOURI
7428,690725,GULF OF MEXICO
7429,690726,GULF OF MEXICO
7430,694572,OKLAHOMA
7431,694573,OKLAHOMA
7438,686982,OHIO
7439,686983,OHIO
7440,686984,OHIO
7441,686985,INDIANA
7442,686986,INDIANA
7443,686987,INDIANA
7459,673716,KENTUCKY
7460,673887,KENTUCKY
7469,673137,WEST VIRGINIA
7470,673156,WEST VIRGINIA
7484,680158,LOUISIANA
7486,680176,ARKANSAS
7489,680482,INDIANA
7490,680402,KENTUCKY
7491,680422,KENTUCKY
7492,680381,ILLINOIS
7493,677088,OHIO
7494,678820,KENTUCKY
7495,677087,OHIO
7496,709046,KANSAS
7497,709047,KANSAS
7498,709048,KANSAS
7499,709050,KANSAS
7500,679573,IDAHO
7502,709052,KANSAS
7503,709053,KANSAS
7504,709055,KANSAS
7510,680438,KENTUCKY
7511,680436,KENTUCKY
7519,676907,ALABAMA
7520,676911,ALABAMA
7521,676912,ALABAMA
7522,676915,ALABAMA
7523,676917,ALABAMA
7535,677424,CALIFORNIA
7536,677427,CALIFORNIA
7537,677429,CALIFORNIA
7538,677430,CALIFORNIA
7545,676494,CALIFORNIA
7546,676498,CALIFORNIA
7550,675769,CALIFORNIA
7551,675770,CALIFORNIA
7552,676314,NEW MEXICO
7553,676909,LAKE SUPERIOR
7554,676913,LAKE SUPERIOR
7557,676075,ALABAMA
7558,676077,ALABAMA
7590,718583,ARIZONA
7591,675232,CALIFORNIA
7594,673722,OHIO
7595,676345,KENTUCKY
7596,676346,KENTUCKY
7597,676359,OHIO
7598,676361,OHIO
7599,717823,NEW MEXICO
7603,717817,NEW MEXICO
7607,679116,MISSOURI
7608,679117,MISSOURI
7609,679121,MISSOURI
7610,679122,MISSOURI
7611,679123,MISSOURI
7612,679124,MISSOURI
7613,679126,MISSOURI
7614,681845,ARKANSAS
7615,681874,LOUISIANA
7631,678207,TEXAS
7632,678208,TEXAS
7633,678209,TEXAS
7634,678210,TEXAS
7659,687594,OKLAHOMA
7660,687600,TEXAS
7662,676377,NEBRASKA
7663,676379,NEBRASKA
7664,676380,NEBRASKA
7665,676381,NEBRASKA
7666,676382,NEBRASKA
7667,707075,OHIO
7668,707298,OHIO
7669,707299,OHIO
7676,680956,OKLAHOMA
7677,680958,OKLAHOMA
7678,680975,OKLAHOMA
7679,681021,OKLAHOMA
7680,681022,OKLAHOMA
7681,686667,ILLINOIS
7682,686669,MISSOURI
7683,686672,MISSOURI
7684,686673,MISSOURI
7685,686674,MISSOURI
7686,690727,GULF OF MEXICO
7687,690729,GULF OF MEXICO
7688,690730,GULF OF MEXICO
7689,690731,GULF OF MEXICO
7690,690732,GULF OF MEXICO
7695,686524,LOUISIANA
7696,686527,LOUISIANA
7697,686529,LOUISIANA
7700,686988,INDIANA
7701,686989,INDIANA
7702,686990,INDIANA
7703,686991,INDIANA
7704,686992,INDIANA
7705,686993,INDIANA
7707,705111,TEXAS
7719,673723,OHIO
7720,674104,OHIO
7721,674021,OHIO
7729,673163,WEST VIRGINIA
7730,673165,WEST VIRGINIA
7731,680448,KENTUCKY
7732,680787,KENTUCKY
7733,680366,ILLINOIS
7734,680371,ILLINOIS
7735,709068,KANSAS
7736,709069,KANSAS
7737,709071,KANSAS
7738,709072,KANSAS
7739,680513,MISSOURI
7740,680368,ILLINOIS
7741,709073,KANSAS
7742,709074,KANSAS
7743,709075,KANSAS
7744,709077,KANSAS
7745,680775,OHIO
7746,680508,MISSOURI
7747,680789,MONTANA
7752,680897,OKLAHOMA
7757,678867,NORTH CAROLINA
7758,681179,WISCONSIN
7759,681180,WISCONSIN
7760,681183,WISCONSIN
7763,676745,MISSOURI
7764,676746,MISSOURI
7765,676747,MISSOURI
7766,676748,MISSOURI
7767,676752,MISSOURI
7768,676753,MISSOURI
7769,676771,MISSOURI
7770,681323,MISSOURI
7771,681325,MISSOURI
7772,681326,MISSOURI
7773,681335,MISSOURI
7774,681338,MISSOURI
7775,681339,MISSOURI
7805,677409,CALIFORNIA
7806,677055,CALIFORNIA
7818,676919,LAKE SUPERIOR
7819,676925,LAKE SUPERIOR
7820,676930,LAKE SUPERIOR
7821,676935,LAKE SUPERIOR
7838,693643,TEXAS
7840,693647,TEXAS
7851,677749,CALIFORNIA
7852,675327,CALIFORNIA
7853,683605,CALIFORNIA
7854,675756,CALIFORNIA
7856,675157,OHIO
7857,675158,KENTUCKY
7858,676362,OHIO
7859,676366,INDIANA
7860,676368,OHIO
7861,676369,OHIO
7862,676372,OHIO
7867,710361,NEW MEXICO
7868,710362,NEW MEXICO
7875,686222,VIRGINIA
7876,681880,LOUISIANA
7877,681881,LOUISIANA
7887,682345,TEXAS
7888,682347,TEXAS
7889,682348,TEXAS
7890,682349,TEXAS
7891,682565,TEXAS
7892,683056,TEXAS
7894,682023,MICHIGAN
7895,688408,LAKE ERIE
7905,689177,WASHINGTON
7907,686106,ALABAMA
7908,686575,ALABAMA
7909,686592,ALABAMA
7910,686594,ALABAMA
7911,689006,ALABAMA
7913,678201,NORTH DAKOTA
7914,678202,NORTH DAKOTA
7915,678203,NORTH DAKOTA
7917,676383,NEBRASKA
7918,676385,NEBRASKA
7919,676389,NEBRASKA
7920,676391,NEBRASKA
7921,676393,IOWA
7928,681023,OKLAHOMA
7929,681024,OKLAHOMA
7930,681026,OKLAHOMA
7934,686676,MISSOURI
7935,686677,ILLINOIS
7936,686678,MISSOURI
7937,686682,MISSOURI
7938,686683,MISSOURI
7939,686689,MISSOURI
7940,686696,MISSOURI
7941,690733,GULF OF MEXICO
7942,690734,GULF OF MEXICO
7943,690736,GULF OF MEXICO
7944,690737,GULF OF MEXICO
7945,690738,GULF OF MEXICO
7946,686533,LOUISIANA
7947,686535,LOUISIANA
7948,686537,LOUISIANA
7949,686539,LOUISIANA
7952,686552,LOUISIANA
7953,686994,INDIANA
7954,686995,INDIANA
7955,686996,INDIANA
7956,686997,INDIANA
7957,686998,INDIANA
7958,686999,INDIANA
7962,680623,ARKANSAS
7963,680627,ARKANSAS
7971,676358,OHIO
7972,674107,OHIO
7980,673167,WEST VIRGINIA
7981,673169,WEST VIRGINIA
7985,678860,NORTH CAROLINA
7986,678864,NORTH CAROLINA
7987,678866,NORTH CAROLINA
7988,676743,MISSOURI
7989,676744,MISSOURI
7990,681311,MISSOURI
7991,681312,MISSOURI
7992,681315,MISSOURI
7993,681317,MISSOURI
7994,681318,MISSOURI
7995,681320,MISSOURI
7996,681321,MISSOURI
7999,678685,KANSAS
8000,678686,KANSAS
8001,678687,KANSAS
8011,704342,TEXAS
8012,704346,TEXAS
8013,704354,TEXAS
8021,682024,LAKE ST CLAIR
8022,682025,LAKE ST CLAIR
8049,674676,TEXAS
8050,677602,TEXAS
8053,696175,ARKANSAS
8054,696177,ARKANSAS
8055,696180,ARKANSAS
8059,677950,NEW YORK
8060,677951,NEW YORK
8062,668163,OHIO
8079,676458,ALABAMA
8084,676532,CALIFORNIA
8085,676528,CALIFORNIA
8108,677839,IOWA
8109,693634,TEXAS
8110,693635,TEXAS
8111,664501,TEXAS
8112,675099,TEXAS
8113,682533,CALIFORNIA
8114,682460,CALIFORNIA
8115,682466,CALIFORNIA
8116,682477,CALIFORNIA
8117,682484,CALIFORNIA
8118,682488,CALIFORNIA
8122,675159,OHIO
8123,675160,KENTUCKY
8124,676373,OHIO
8125,677009,OHIO
8126,677010,OHIO
8127,677012,OHIO
8128,677013,OHIO
8129,677016,OHIO
8130,677017,OHIO
8131,677089,OHIO
8135,714999,MISSOURI
8136,715000,MISSOURI
8137,715001,MISSOURI
8138,715002,MISSOURI
8139,715003,MISSOURI
8140,715004,MISSOURI
8141,715005,MISSOURI
8142,715006,MISSOURI
8152,686223,VIRGINIA
8153,686224,VIRGINIA
8154,679709,WISCONSIN
8155,679710,WISCONSIN
8156,679724,WISCONSIN
8157,679722,WISCONSIN
8158,679730,WISCONSIN
8180,681227,TEXAS
8181,681229,TEXAS
8182,679750,SOUTH CAROLINA
8183,679751,SOUTH CAROLINA
8184,689545,GULF OF MEXICO
8185,689546,GULF OF MEXICO
8186,689547,GULF OF MEXICO
8204,676394,IOWA
8205,676395,IOWA
8206,676396,IOWA
8207,676397,IOWA
8208,676398,IOWA
8209,676399,IOWA
8222,686692,MISSOURI
8223,686697,MISSOURI
8224,686698,ILLINOIS
8225,686699,ILLINOIS
8226,686700,ILLINOIS
8227,686702,MISSOURI
8228,690739,GULF OF MEXICO
8229,690740,GULF OF MEXICO
8230,690741,GULF OF MEXICO
8242,685164,ALABAMA
8243,686555,LOUISIANA
8244,686562,MISSISSIPPI
8245,686566,MISSISSIPPI
8247,686570,MISSISSIPPI
8248,687000,INDIANA
8249,687001,INDIANA
8250,687002,INDIANA
8251,687003,INDIANA
8252,687005,INDIANA
8253,687006,INDIANA
8254,695377,WEST VIRGINIA
8255,695384,WEST VIRGINIA
8256,695393,WEST VIRGINIA
8257,695388,WEST VIRGINIA
8259,679793,SOUTH CAROLINA
8261,679795,SOUTH CAROLINA
8262,679796,SOUTH CAROLINA
8265,674106,OHIO
8266,676094,OHIO
8267,673888,OHIO
8278,673171,WEST VIRGINIA
8279,673172,WEST VIRGINIA
8288,707945,NEW MEXICO
8289,707943,NEW MEXICO
8290,705365,TEXAS
8291,681836,TEXAS
8292,695358,ARKANSAS
8293,695362,ARKANSAS
8294,695364,ARKANSAS
8295,695368,ARKANSAS
8296,695378,ARKANSAS
8297,695379,ARKANSAS
8298,681848,TEXAS
8327,716552,WISCONSIN
8328,716590,WISCONSIN
8329,716605,WISCONSIN
8334,687524,VERMONT
8356,695726,ARKANSAS
8357,695741,ARKANSAS
8358,695742,ARKANSAS
8359,695743,ARKANSAS
8360,695744,ARKANSAS
8361,695746,ARKANSAS
8372,676209,ALABAMA
8373,676210,ALABAMA
8374,676211,ALABAMA
8380,675771,CALIFORNIA
8389,676143,ALABAMA
8390,676061,ALABAMA
8392,682307,CALIFORNIA
8393,674298,CALIFORNIA
8415,677847,ILLINOIS
8416,677842,ILLINOIS
8418,675639,LAKE SUPERIOR
8420,682491,CALIFORNIA
8421,683608,CALIFORNIA
8429,675163,OHIO
8430,675164,OHIO
8431,677144,KENTUCKY
8432,678426,OHIO
8433,678427,OHIO
8434,678428,OHIO
8435,678429,OHIO
8436,678802,OHIO
8437,678807,OHIO
8440,717846,NEW MEXICO
8444,717847,NEW MEXICO
8446,684960,WEST VIRGINIA
8447,684961,WEST VIRGINIA
8448,684962,WEST VIRGINIA
8452,686353,VIRGINIA
8453,686362,VIRGINIA
8454,686369,VIRGINIA
8455,686398,NORTH CAROLINA
8456,679726,WISCONSIN
8457,679731,WISCONSIN
8458,679732,WISCONSIN
8459,679733,WISCONSIN
8460,682453,WISCONSIN
8470,721601,ILLINOIS
8471,721603,ILLINOIS
8472,721605,ILLINOIS
8474,679753,SOUTH CAROLINA
8480,679797,GEORGIA
8483,694571,OKLAHOMA
8485,704997,NEW MEXICO
8486,694542,OKLAHOMA
8487,694570,OKLAHOMA
8489,694574,OKLAHOMA
8490,694576,OKLAHOMA
8491,694577,OKLAHOMA
8492,695762,ARKANSAS
8493,696136,ARKANSAS
8494,696152,ARKANSAS
8499,676400,IOWA
8500,676401,IOWA
8501,676402,IOWA
8502,676403,IOWA
8503,676404,IOWA
8514,686707,ILLINOIS
8515,686708,ILLINOIS
8516,686712,ILLINOIS
8517,686717,ILLINOIS
8518,686719,ILLINOIS
8523,685171,ALABAMA
8524,685185,ALABAMA
8525,685186,ALABAMA
8526,685192,ALABAMA
8527,685194,ALABAMA
8528,685197,ALABAMA
8529,685198,ALABAMA
8530,686571,MISSISSIPPI
8531,686576,GULF OF MEXICO
8532,686573,MISSISSIPPI
8533,686578,GULF OF MEXICO
8534,686580,GULF OF MEXICO
8535,686582,GULF OF MEXICO
8536,687007,INDIANA
8537,687008,INDIANA
8538,687009,INDIANA
8539,687010,INDIANA
8540,687011,INDIANA
8541,687012,INDIANA
8549,677019,OHIO
8564,673175,WEST VIRGINIA
8565,673178,WEST VIRGINIA
8567,681851,TEXAS
8590,688707,TENNESSEE
8626,677892,ALABAMA
8627,674971,ALABAMA
8630,676501,CALIFORNIA
8631,676502,CALIFORNIA
8632,676509,CALIFORNIA
8633,676510,CALIFORNIA
8634,675772,CALIFORNIA
8635,675773,CALIFORNIA
8636,675774,CALIFORNIA
8637,675775,CALIFORNIA
8638,675776,CALIFORNIA
8640,675778,CALIFORNIA
8641,687514,VERMONT
8642,687521,VERMONT
8646,676147,ALABAMA
8647,676149,ALABAMA
8672,718597,ARIZONA
8673,718618,ARIZONA
8674,718728,ARIZONA
8676,709060,KANSAS
8677,709061,KANSAS
8678,709063,KANSAS
8679,709065,KANSAS
8683,718732,ARIZONA
8691,675169,OHIO
8692,675170,OHIO
8693,678809,INDIANA
8694,678821,OHIO
8695,678828,OHIO
8696,678830,OHIO
8699,717850,NEW MEXICO
8700,684964,WEST VIRGINIA
8701,684965,MARYLAND
8705,684966,OHIO
8706,684983,WEST VIRGINIA
8707,685715,OHIO
8708,686403,NORTH CAROLINA
8709,686407,NORTH CAROLINA
8710,686411,NORTH CAROLINA
8711,686639,NORTH CAROLINA
8712,687169,ATLANTIC NORTH
8713,687172,ATLANTIC NORTH
8714,687174,ATLANTIC NORTH
8715,682456,WISCONSIN
8716,683116,WISCONSIN
8717,683200,WISCONSIN
8718,683201,WISCONSIN
8719,683204,WISCONSIN
8733,679801,SOUTH CAROLINA
8735,679803,SOUTH CAROLINA
8737,679804,SOUTH CAROLINA
8738,679814,SOUTH CAROLINA
8739,695416,ARKANSAS
8742,695757,ARKANSAS
8743,695759,ARKANSAS
8744,695760,ARKANSAS
8745,695761,ARKANSAS
8748,695718,ARKANSAS
8749,695720,ARKANSAS
8750,695722,ARKANSAS
8751,695723,ARKANSAS
8754,676406,IOWA
8755,676405,IOWA
8756,676408,NEBRASKA
8757,673697,LAKE MICHIGAN
8758,673698,LAKE MICHIGAN
8759,673700,LAKE MICHIGAN
8760,688251,WISCONSIN
8774,686720,ILLINOIS
8775,686723,ILLINOIS
8776,686725,MISSOURI
8777,686726,MISSOURI
8778,686727,MISSOURI
8779,687615,MISSOURI
8780,687625,MISSOURI
8781,687626,MISSOURI
8782,687627,MISSOURI
8783,687628,MISSOURI
8784,687629,ILLINOIS
8785,674017,KANSAS
8786,674018,KANSAS
8788,685199,ALABAMA
8789,685200,ALABAMA
8790,685201,ALABAMA
8791,685202,ALABAMA
8792,685203,ALABAMA
8793,688915,ALABAMA
8794,688918,ALABAMA
8795,686584,GULF OF MEXICO
8796,686586,GULF OF MEXICO
8797,686588,GULF OF MEXICO
8798,688565,CALIFORNIA
8799,688566,CALIFORNIA
8800,688567,CALIFORNIA
8802,687013,INDIANA
8803,687014,INDIANA
8804,687015,INDIANA
8805,687020,INDIANA
8806,687021,INDIANA
8807,687022,INDIANA
8815,678431,OHIO
8816,678432,OHIO
8817,678430,OHIO
8818,673181,WEST VIRGINIA
8819,673182,WEST VIRGINIA
8838,683185,NEW YORK
8839,683186,NEW YORK
8857,693639,TEXAS
8867,676664,CALIFORNIA
8868,677367,CALIFORNIA
8879,676511,CALIFORNIA
8886,676814,VIRGINIA
8887,676813,VIRGINIA
8888,676819,VIRGINIA
8889,676081,ALABAMA
8890,676078,ALABAMA
8919,673932,CALIFORNIA
8926,665642,CALIFORNIA
8935,675171,OHIO
8936,675172,OHIO
8942,725353,OKLAHOMA
8948,679008,MISSOURI
8949,679009,MISSOURI
8950,679010,MISSOURI
8951,679012,MISSOURI
8954,679013,MISSOURI
8955,679014,MISSOURI
8956,679015,MISSOURI
8957,679016,MISSOURI
8958,679017,MISSOURI
8959,687188,ATLANTIC NORTH
8960,687190,ATLANTIC NORTH
8961,680149,LOUISIANA
8962,680150,LOUISIANA
8963,683202,WISCONSIN
8964,683207,WISCONSIN
8965,683208,WISCONSIN
8966,683211,WISCONSIN
8967,683213,WISCONSIN
8980,686771,ILLINOIS
8981,686772,ILLINOIS
8984,686773,ILLINOIS
8985,686774,ILLINOIS
8986,686775,ILLINOIS
8990,683756,OKLAHOMA
8992,705122,TEXAS
8993,683757,OKLAHOMA
8994,683758,OKLAHOMA
8995,681725,WYOMING
8997,694495,OKLAHOMA
8998,694497,OKLAHOMA
8999,694498,OKLAHOMA
9000,694500,OKLAHOMA
9001,681726,WYOMING
9002,681066,TEXAS
9003,681067,TEXAS
9004,681068,TEXAS
9005,681070,TEXAS
9006,681071,TEXAS
9007,689270,WISCONSIN
9008,689271,WISCONSIN
9009,689272,WISCONSIN
9010,689273,WISCONSIN
9011,689274,WISCONSIN
9012,689275,WISCONSIN
9013,689276,WISCONSIN
9028,682151,OKLAHOMA
9029,687630,ILLINOIS
9030,687631,MISSOURI
9031,687632,MISSOURI
9032,687633,ILLINOIS
9033,687634,ILLINOIS
9034,687635,ILLINOIS
9035,687636,ILLINOIS
9036,678634,HAWAII
9037,678635,HAWAII
9042,688919,ALABAMA
9043,688920,ALABAMA
9044,688922,ALABAMA
9045,688923,ALABAMA
9046,688924,ALABAMA
9047,688926,ALABAMA
9048,688943,ALABAMA
9049,690162,ILLINOIS
9050,690165,MISSOURI
9055,687023,INDIANA
9056,687024,OHIO
9057,687025,OHIO
9066,678303,OHIO
9067,678305,OHIO
9068,673184,WEST VIRGINIA
9069,673185,WEST VIRGINIA
9074,680628,ARKANSAS
9075,680629,ARKANSAS
9084,683687,MONTANA
9085,683688,MONTANA
9086,683978,MONTANA
9087,683981,MONTANA
9088,673202,WEST VIRGINIA
9089,673204,WEST VIRGINIA
9090,673226,WEST VIRGINIA
9091,673227,WEST VIRGINIA
9092,673232,WEST VIRGINIA
9093,673233,WEST VIRGINIA
9114,665655,CALIFORNIA
9115,677377,CALIFORNIA
9116,677948,NEW YORK
9117,677952,NEW YORK
9127,676627,CALIFORNIA
9128,675634,MISSISSIPPI
9134,681835,CALIFORNIA
9164,705000,NEW MEXICO
9165,675376,CALIFORNIA
9166,676904,LAKE SUPERIOR
9168,682547,CALIFORNIA
9175,679198,FLORIDA
9177,675173,OHIO
9178,675174,OHIO
9181,710647,MISSOURI
9188,679018,MISSOURI
9189,679019,MISSOURI
9190,679020,MISSOURI
9191,679021,MISSOURI
9192,679022,MISSOURI
9193,679023,MISSOURI
9194,679024,MISSOURI
9195,679025,MISSOURI
9196,679026,MISSOURI
9197,680151,LOUISIANA
9198,680152,LOUISIANA
9213,710652,MISSOURI
9215,710658,MISSOURI
9216,710659,MISSOURI
9218,686776,ILLINOIS
9219,686777,ILLINOIS
9220,686783,ILLINOIS
9221,686789,ILLINOIS
9224,683759,OKLAHOMA
9225,683760,OKLAHOMA
9226,683761,OKLAHOMA
9227,683762,OKLAHOMA
9228,683764,OKLAHOMA
9229,683765,OKLAHOMA
9230,683780,OKLAHOMA
9231,683781,OKLAHOMA
9232,683782,OKLAHOMA
9233,683783,OKLAHOMA
9234,683784,OKLAHOMA
9235,683785,OKLAHOMA
9236,681072,TEXAS
9237,681073,TEXAS
9238,681075,TEXAS
9239,681076,TEXAS
9240,681077,TEXAS
9241,683995,TEXAS
9242,683998,TEXAS
9243,683999,TEXAS
9244,689277,WISCONSIN
9245,689278,WISCONSIN
9246,689279,WISCONSIN
9247,689280,WISCONSIN
9250,682926,NORTH CAROLINA
9251,682927,NORTH CAROLINA
9252,682928,NORTH CAROLINA
9253,682929,NORTH CAROLINA
9254,682930,NORTH CAROLINA
9255,682938,NORTH CAROLINA
9260,686258,GEORGIA
9261,686266,NORTH CAROLINA
9262,682154,ARKANSAS
9263,682155,ARKANSAS
9264,690532,OKLAHOMA
9276,688948,ALABAMA
9277,688951,ALABAMA
9278,688955,ALABAMA
9295,678449,OHIO
9296,678452,OHIO
9297,673186,WEST VIRGINIA
9298,673188,WEST VIRGINIA
9300,680630,ARKANSAS
9301,680631,ARKANSAS
9302,680632,ARKANSAS
9303,680633,ARKANSAS
9304,680634,ARKANSAS
9305,679734,WISCONSIN
9306,683218,SOUTH CAROLINA
9309,683309,MONTANA
9311,683640,WASHINGTON
9312,683626,WASHINGTON
9313,683634,OREGON
9314,683658,WASHINGTON
9317,683889,MONTANA
9318,683890,MONTANA
9319,676881,LAKE MICHIGAN
9320,682346,MONTANA
9321,683473,MONTANA
9322,683982,MONTANA
9323,683983,MONTANA
9324,683984,MONTANA
9327,673206,WEST VIRGINIA
9328,673214,WEST VIRGINIA
9329,673228,WEST VIRGINIA
9330,673229,WEST VIRGINIA
9331,673234,WEST VIRGINIA
9332,673235,WEST VIRGINIA
9333,673240,WEST VIRGINIA
9334,673241,WEST VIRGINIA
9335,673718,WEST VIRGINIA
9336,673884,WEST VIRGINIA
9337,678630,HAWAII
9338,678631,HAWAII
9339,678632,HAWAII
9340,678633,HAWAII
9346,676371,OHIO
9347,678729,HAWAII
9348,677048,OHIO
9349,678822,OHIO
9358,696469,ARKANSAS
9359,696493,ARKANSAS
9360,694716,OKLAHOMA
9361,694717,OKLAHOMA
9369,694718,OKLAHOMA
9370,694719,OKLAHOMA
9371,694720,OKLAHOMA
9372,694721,OKLAHOMA
9373,694722,OKLAHOMA
9374,694723,OKLAHOMA
9375,694725,OKLAHOMA
9376,694726,OKLAHOMA
9377,677603,CALIFORNIA
9380,677160,NEVADA
9393,676212,ALABAMA
9400,676043,ALABAMA
9431,694754,OKLAHOMA
9432,694755,OKLAHOMA
9436,676533,WEST VIRGINIA
9438,675178,KENTUCKY
9439,675179,KENTUCKY
9440,693592,ATLANTIC SOUTH
9441,693633,TEXAS
9452,679027,MISSOURI
9453,679028,MISSOURI
9454,679029,MISSOURI
9455,679030,MISSOURI
9456,679031,MISSOURI
9457,679032,MISSOURI
9458,679033,MISSOURI
9459,679034,MISSOURI
9460,679035,MISSOURI
9461,680154,LOUISIANA
9462,680153,LOUISIANA
9480,686793,ILLINOIS
9481,686794,ILLINOIS
9482,686797,ILLINOIS
9483,687026,ILLINOIS
9484,687735,LOUISIANA
9485,689042,NORTH CAROLINA
9486,689047,NORTH CAROLINA
9487,689048,NORTH CAROLINA
9488,689052,NORTH CAROLINA
9489,689053,NORTH CAROLINA
9490,683786,OKLAHOMA
9491,683787,OKLAHOMA
9492,683788,OKLAHOMA
9493,683789,OKLAHOMA
9494,683791,OKLAHOMA
9495,683792,OKLAHOMA
9496,683793,OKLAHOMA
9497,683794,OKLAHOMA
9498,683795,OKLAHOMA
9499,683796,OKLAHOMA
9500,684000,TEXAS
9501,684001,TEXAS
9502,684002,TEXAS
9503,684006,TEXAS
9504,684007,TEXAS
9505,684008,TEXAS
9506,684009,TEXAS
9507,684010,TEXAS
9508,684011,TEXAS
9514,682948,NORTH CAROLINA
9515,682949,NORTH CAROLINA
9516,682950,NORTH CAROLINA
9524,690538,OKLAHOMA
9525,690544,OKLAHOMA
9533,678730,HAWAII
9534,678731,HAWAII
9535,678732,HAWAII
9540,684571,ARKANSAS
9548,673189,WEST VIRGINIA
9549,673191,WEST VIRGINIA
9550,680635,ARKANSAS
9551,680636,ARKANSAS
9552,680638,ARKANSAS
9553,683689,ARKANSAS
9554,683690,ARKANSAS
9556,683478,MONTANA
9557,683482,MONTANA
9558,683488,MONTANA
9559,683495,MONTANA
9560,683899,KENTUCKY
9561,683901,KENTUCKY
9562,683902,KENTUCKY
9563,683903,KENTUCKY
9564,673218,WEST VIRGINIA
9565,673220,WEST VIRGINIA
9566,673230,WEST VIRGINIA
9567,673231,WEST VIRGINIA
9568,673236,WEST VIRGINIA
9569,673237,WEST VIRGINIA
9570,673699,WEST VIRGINIA
9571,673701,WEST VIRGINIA
9572,673885,WEST VIRGINIA
9573,673912,WEST VIRGINIA
9579,678655,HAWAII
