,EVENT_ID,COUNTY
30545,756975,FORSYTH
30546,756977,DURHAM
30547,756978,EDGECOMBE
30548,756979,GRANVILLE
30549,756982,FRANKLIN
30557,778681,MAUI
30558,778702,TRUMBULL
30559,778721,CUYAHOGA
30560,778813,CUYAHOGA
30561,778818,ASHLAND
30564,736610,TRIMBLE
30575,761636,Monroe
30576,761638,Monroe
30577,761640,
30578,761641,Monroe
30579,761643,Monroe
30580,755092,DE KALB
30581,755094,NOBLE
30582,755095,DE KALB
30583,755096,DE KALB
30584,755097,DE KALB
30585,755098,DE KALB
30586,755099,STEUBEN
30587,751302,WEBSTER
30588,751303,DOUGLAS
30589,751304,DOUGLAS
30591,751308,DOUGLAS
30593,751310,DOUGLAS
30594,751311,DOUGLAS
30595,751312,DOUGLAS
30596,751313,DOUGLAS
30597,751314,DOUGLAS
30618,745418,ELK
30619,745419,POTTER
30620,745420,POTTER
30621,745421,CAMERON
30622,745423,ELK
30623,745424,TIOGA
30624,745426,CLINTON
30625,744939,RANDOLPH
30626,744940,POCAHONTAS
30627,745081,TYLER
30628,745082,TYLER
30629,745083,TYLER
30630,745084,HARRISON
30631,745085,TAYLOR
30632,745086,TAYLOR
30634,746513,WASHINGTON
30635,746619,CHESTER
30636,746624,KENT
30637,746628,KENT
30638,746641,KENT
30639,736639,OLDHAM
30640,742591,BARREN
30642,747278,CHILDRESS
30643,747240,HALL
30644,747239,HALL
30645,747241,HALL
30646,747842,HALE
30647,747845,SWISHER
30650,748302,RANKIN
30651,748314,RANKIN
30652,748326,COPIAH
30653,748329,LOWNDES
30654,748331,LAUDERDALE
30655,748333,YAZOO
30656,748334,WARREN
30657,748337,HINDS
30658,748335,HINDS
30659,748338,HINDS
30666,749994,KANAWHA
30667,750620,HARMON
30668,750621,ROGER MILLS
30669,750622,ROGER MILLS
30670,750623,GREER
30671,750624,GREER
30672,749231,SURRY
30673,749271,WATAUGA
30674,749838,STOKES
30675,751214,MARQUETTE
30676,751215,BARAGA
30677,751698,DICKINSON
30678,751702,MENOMINEE
30679,751706,MENOMINEE
30680,751707,MENOMINEE
30681,751709,MENOMINEE
30682,751710,DICKINSON
30683,751376,BUTLER
30684,751362,CAPE GIRARDEAU
30685,750762,GREENBRIER
30686,750766,GREENBRIER
30687,796459,GREENE
30688,796511,OREGON
30689,796512,SHANNON
30690,796613,OZARK
30691,796615,DOUGLAS
30692,796616,DOUGLAS
30693,736600,JEFFERSON
30694,736601,JEFFERSON
30695,736766,WASHINGTON
30696,753835,GRADY
30697,753837,GARVIN
30698,753838,MURRAY
30699,753839,MURRAY
30700,753840,MURRAY
30701,753845,GARVIN
30702,736604,JEFFERSON
30704,774730,HAND
30705,774731,HAND
30707,774733,HAMLIN
30712,755643,BEAVER
30714,755657,DONLEY
30715,755659,DONLEY
30716,756208,LUCAS
30717,756209,OTTAWA
30718,756210,LUCAS
30719,756211,MAHONING
30720,756438,MORROW
30721,756440,WAYNE
30722,754401,MORTON
30723,754403,GRANT
30724,754404,GRANT
30725,754405,HETTINGER
30726,751338,CHRISTIAN
30728,749142,STODDARD
30729,749135,SCOTT
30730,756818,HARPER
30731,756820,HARPER
30732,756821,HARPER
30733,756822,HARPER
30734,756823,WOODS
30735,758286,WOODS
30736,758287,WOODS
30737,758288,WOODS
30738,758289,WOODS
30739,753598,STORY
30740,753603,STORY
30741,754446,WARREN
30742,754485,BOONE
30743,754486,STORY
30744,755771,BEAVER
30745,755787,HUTCHINSON
30748,755820,RANDALL
30749,755815,RANDALL
30750,755821,HEMPHILL
30751,755822,RANDALL
30752,755823,POTTER
30753,772591,DE BACA
30754,772632,FRESNO
30755,772635,KERN
30756,773074,WAYNE
30757,773838,Brevard
30758,774114,GLOUCESTER
30759,774115,CAMDEN
30760,774116,GLOUCESTER
30761,774117,CAMDEN
30762,774118,CAMDEN
30763,758430,WOODWARD
30764,758496,CALDWELL
30765,758497,CALDWELL
30766,758857,AVERY
30767,755905,HANSFORD
30768,756141,WHEELER
30769,755882,TEXAS
30770,758781,OCHILTREE
30772,758785,LIPSCOMB
30773,771206,BOONE
30774,771212,MADISON
30775,771217,CUMING
30776,771219,CUMING
30777,759216,MACON
30778,759221,SWAIN
30779,750636,TILLMAN
30781,757193,TULSA
30782,757194,TULSA
30783,757195,TULSA
30784,759375,PATRICK
30785,747351,CUSTER
30786,747352,CUSTER
30787,747355,PERKINS
30789,747357,MEADE
30791,747360,ZIEBACH
30797,760086,BURKE
30798,759143,FERRY
30799,759149,FERRY
30800,759761,BRADFORD
30801,759760,SULLIVAN
30802,759762,SUSQUEHANNA
30803,759764,SUSQUEHANNA
30804,759768,SUSQUEHANNA
30805,747296,CARROLL
30806,747298,CARROLL
30807,747300,CARROLL
30808,747303,STEPHENSON
30809,747308,CARROLL
30810,747311,CARROLL
30811,747314,WHITESIDE
30812,747316,CARROLL
30813,750784,CLARK
30814,750785,CLARK
30815,750786,WASHINGTON
30817,750788,CLARK
30818,757648,DUBOIS
30819,757639,SIMPSON
30820,757640,SIMPSON
30821,757641,ALLEN
30822,757644,HENRY
30823,757647,HARRISON
30834,746739,HENNEPIN
30835,746740,POPE
30836,746741,HENNEPIN
30837,746743,DAKOTA
30838,754229,CRAWFORD
30839,754228,CRAWFORD
30840,754230,CRAWFORD
30841,754233,CRAWFORD
30842,756198,ALLAMAKEE
30844,772826,RICHLAND
30846,771194,CORTLAND
30847,771198,STEUBEN
30849,771226,TIOGA
30851,760210,JEFFERSON
30852,760231,JEFFERSON
30853,760257,ONEIDA
30854,760271,BANNOCK
30855,760275,CASSIA
30865,756981,WARREN
30866,756983,RANDOLPH
30867,756984,CHATHAM
30868,756985,MOORE
30869,756986,EDGECOMBE
30875,736606,JEFFERSON
30876,736607,JEFFERSON
30893,758000,WICHITA
30894,766176,THOMAS
30896,755100,DE KALB
30897,755101,NOBLE
30898,755102,DE KALB
30899,755116,HENRY
30900,755117,JAY
30901,755118,ALLEN
30902,751316,DOUGLAS
30903,751317,DOUGLAS
30905,751319,DOUGLAS
30906,751321,OZARK
30907,751322,TEXAS
30908,751323,DOUGLAS
30909,751325,HOWELL
30910,751326,HOWELL
30911,751327,HOWELL
30912,751330,HOWELL
30929,745427,TIOGA
30930,745429,CAMBRIA
30931,745431,CAMBRIA
30932,744375,HALL
30933,744381,MILLER
30934,745504,CAMBRIA
30935,745509,ADAMS
30936,745511,YORK
30937,745515,ELK
30938,745516,ELK
30939,745517,ELK
30940,745519,CAMERON
30941,746622,CECIL
30942,746620,CHESTER
30943,746630,MONROE
30944,746635,PHILADELPHIA
30945,749445,WASHINGTON
30946,746759,MUSSELSHELL
30947,746510,CUMBERLAND
30948,745811,BEDFORD
30950,736719,JEFFERSON
30954,747242,HALL
30955,747243,HALL
30956,747244,CHILDRESS
30957,747875,FLOYD
30958,747883,HALL
30961,744376,HALL
30962,749998,BRAXTON
30963,750006,LEWIS
30964,750019,CABELL
30965,749859,HALIFAX
30966,779128,MOHAVE
30967,750627,KIOWA
30968,750626,GREER
30969,750629,KIOWA
30970,750630,JACKSON
30971,750632,KIOWA
30972,749275,WATAUGA
30973,749842,SURRY
30974,749884,ROCKINGHAM
30975,750033,WATAUGA
30976,751711,MENOMINEE
30977,751712,DICKINSON
30978,751392,CHRISTIAN
30979,751396,DOUGLAS
30980,751222,ALEXANDER
30981,749640,NATRONA
30982,751691,SUSITNA VALLEY
30983,749641,NATRONA
30984,749642,NATRONA
30985,796513,DENT
30986,796515,CHRISTIAN
30987,796520,POLK
30988,796618,WEBSTER
30989,796620,WRIGHT
30990,796624,HOWELL
30993,736758,FLOYD
31000,736715,JEFFERSON
31001,736717,BULLITT
31002,736721,BRECKINRIDGE
31006,774741,ROBERTS
31007,774774,BIG STONE
31011,776906,CHARLESTON
31012,776907,CHARLESTON
31013,776908,JASPER
31014,755658,GRAY
31015,755660,COLLINGSWORTH
31016,755661,COLLINGSWORTH
31017,755662,COLLINGSWORTH
31018,756441,MARION
31019,756446,STARK
31020,756447,RICHLAND
31021,756448,WAYNE
31022,756675,LORAIN
31023,756676,RICHLAND
31024,754406,HETTINGER
31025,754407,HETTINGER
31026,754408,MORTON
31027,754409,SIOUX
31028,751094,NEW MADRID
31029,751097,NEW MADRID
31030,751385,CAPE GIRARDEAU
31031,751389,CAPE GIRARDEAU
31032,758290,WOODS
31033,758291,HARPER
31034,758292,WOODWARD
31035,758293,WOODWARD
31036,758294,WOODS
31037,758296,WOODS
31038,758297,BECKHAM
31039,758298,WOODS
31040,758299,WOODS
31041,754445,MARSHALL
31042,754449,CERRO GORDO
31043,754451,HANCOCK
31044,754488,POLK
31045,754663,STORY
31046,755788,LIPSCOMB
31047,755789,MOORE
31048,755790,HUTCHINSON
31050,757848,GARFIELD
31051,757849,MCCONE
31052,757850,MCCONE
31053,757851,MCCONE
31054,757852,MCCONE
31055,771913,Pinellas
31056,771914,Manatee
31057,771954,TAOS
31058,771955,CURRY
31059,772025,GRANT
31060,772026,OTTER TAIL
31061,773076,RIPLEY
31062,773077,SWITZERLAND
31063,773079,PENDLETON
31064,758043,EL PASO
31065,756285,DIMMIT
31066,758061,HAYS
31067,773088,DARKE
31068,773089,HAMILTON
31069,758860,POLK
31070,760110,DAVIE
31071,760199,MCDOWELL
31072,746141,HASKELL
31073,746143,JONES
31074,746144,JONES
31075,746146,HASKELL
31076,746147,JONES
31077,755906,HANSFORD
31078,756142,WHEELER
31079,755883,TEXAS
31080,758786,LIPSCOMB
31081,758787,LIPSCOMB
31082,758788,LIPSCOMB
31084,770094,DEWEY
31086,767529,GASCONADE
31087,767531,MONROE
31093,757196,TULSA
31094,757197,TULSA
31095,757198,NOWATA
31096,757199,OKMULGEE
31099,747370,JACKSON
31100,747371,HAAKON
31103,749673,FALL RIVER
31104,749684,PENNINGTON
31105,749689,PENNINGTON
31106,759568,TRANSYLVANIA
31107,759569,BUNCOMBE
31108,758576,LATAH
31109,759155,STEVENS
31110,759769,SUSQUEHANNA
31111,759770,SUSQUEHANNA
31112,759771,SUSQUEHANNA
31113,759772,SUSQUEHANNA
31114,759773,LUZERNE
31115,759774,LACKAWANNA
31116,759776,LACKAWANNA
31117,747332,WHITESIDE
31118,749710,WASHINGTON
31119,749713,WASHINGTON
31120,749714,DUBUQUE
31121,749715,JOHNSON
31122,749716,JOHNSON
31123,749717,LINN
31124,749718,LINN
31125,757535,MADISON
31126,757536,MADISON
31127,757537,MADISON
31128,757539,MARION
31129,757540,MARION
31130,757541,MARION
31131,757542,WASHINGTON
31134,757642,JEFFERSON
31135,757643,JEFFERSON
31136,757590,JEFFERSON
31137,757597,OLDHAM
31141,746744,RICE
31142,746745,RICE
31143,746746,WASHINGTON
31144,746747,GOODHUE
31145,747135,ANOKA
31146,747136,MILLE LACS
31147,756200,FAYETTE
31148,756203,OLMSTED
31149,756305,DODGE
31150,756306,OLMSTED
31151,756326,OLMSTED
31152,756332,OLMSTED
31153,756335,DODGE
31154,771227,SULLIVAN
31155,771215,TIOGA
31156,771213,TIOGA
31157,775598,DARE
31158,767847,MCCONE
31160,760276,MINIDOKA
31161,760277,MINIDOKA
31162,760278,MINIDOKA
31163,760279,BLAINE
31164,760280,BLAINE
31165,760283,ONEIDA
31166,760287,FREMONT
31167,760290,CASSIA
31168,760338,BINGHAM
31169,760342,JEFFERSON
31170,794026,BUTTE
31171,794027,BUTTE
31172,789599,BUTTE
31175,757981,KIT CARSON
31176,757982,KIT CARSON
31177,757983,YUMA
31178,757985,YUMA
31180,756987,LEE
31181,756989,JOHNSTON
31182,756988,WAKE
31183,756990,VANCE
31184,757841,PERSON
31185,758244,VANCE
31191,746623,KENT
31192,746625,TALBOT
31193,746627,TALBOT
31194,746631,MONROE
31195,757991,THOMAS
31196,757994,RAWLINS
31197,757995,RAWLINS
31198,757996,CHEYENNE
31199,757999,RAWLINS
31203,761525,STARR
31205,761879,AGUADA
31206,761888,AGUADA
31207,761907,LARES
31208,761964,LARES
31209,761982,LARES
31210,762000,SAN SEBASTIAN
31211,762017,AGUADA
31212,755119,ALLEN
31213,755121,LAGRANGE
31214,755122,LAGRANGE
31215,755123,LAGRANGE
31216,755125,LAGRANGE
31217,755127,ALLEN
31218,751331,HOWELL
31219,751332,BARTON
31220,751333,NEWTON
31221,751334,DADE
31222,751335,POLK
31223,751336,TEXAS
31224,751337,CEDAR
31225,751339,JASPER
31226,751340,STONE
31227,751341,TANEY
31228,751342,TANEY
31229,776084,MARQUETTE
31237,762039,GRAY
31241,762044,ELLIS
31242,762046,TREGO
31249,736617,JEFFERSON
31250,736618,HARDIN
31251,796493,CHRISTIAN
31252,745520,CAMERON
31253,745525,CLEARFIELD
31254,745526,CLEARFIELD
31255,745527,CLEARFIELD
31256,745528,TIOGA
31257,745529,CENTRE
31258,745530,LYCOMING
31259,745933,KANAWHA
31260,745936,TYLER
31261,745955,WEBSTER
31262,745976,TYLER
31263,745983,GILMER
31264,745945,CALHOUN
31265,764347,GOVE
31266,764349,GRAHAM
31267,747246,MOTLEY
31268,747245,HALL
31269,747247,CHILDRESS
31270,747384,LUBBOCK
31271,747889,LYNN
31272,751930,RIPLEY
31273,751931,RIPLEY
31274,751932,OHIO
31275,751933,OHIO
31276,751935,DEARBORN
31277,751936,WAYNE
31278,746606,CUSTER
31279,748121,JACKSON
31281,749543,BELL
31282,750633,JACKSON
31283,750634,JACKSON
31284,750635,TILLMAN
31285,750637,GARFIELD
31286,750718,CADDO
31287,751064,DANVILLE (C)
31288,751069,CAMPBELL
31289,751070,CHARLOTTE
31290,751071,CAMPBELL
31291,751095,CAPE GIRARDEAU
31292,751096,RIPLEY
31293,751223,WILLIAMSON
31294,751224,HAMILTON
31295,751225,WHITE
31296,751838,BIG HORN
31297,751840,PARK
31298,751841,HOT SPRINGS
31299,796521,OZARK
31300,796522,WEBSTER
31301,796523,WEBSTER
31302,796732,BARRY
31303,796435,DOUGLAS
31304,796735,CHRISTIAN
31306,749700,SHERIDAN
31308,780239,LANCASTER
31309,780240,LANCASTER
31310,780241,LANCASTER
31311,780242,LANCASTER
31312,780244,LANCASTER
31313,780258,LANCASTER
31314,780261,LANCASTER
31315,780271,LANCASTER
31316,780273,LANCASTER
31317,780274,LANCASTER
31318,736759,PERRY
31319,736763,CLARK
31320,736764,CLARK
31321,736709,JEFFERSON
31322,780381,CHESTERFIELD
31324,776926,CHARLESTON
31326,755664,COLLINGSWORTH
31327,755665,DEAF SMITH
31328,756677,ASHTABULA
31329,756678,LAKE
31330,756680,PORTAGE
31331,756212,PINE
31332,756213,AITKIN
31333,756226,EL PASO
31334,754419,STARK
31335,754754,GRANT
31336,754753,DUNN
31337,754756,DUNN
31338,751390,SCOTT
31339,751394,WAYNE
31340,751388,SCOTT
31341,754719,MCCRACKEN
31342,758300,WOODS
31343,758301,BECKHAM
31344,758302,BECKHAM
31345,758304,BECKHAM
31346,758305,BECKHAM
31347,758306,ALFALFA
31348,758308,BECKHAM
31349,758309,BECKHAM
31350,758310,BECKHAM
31351,754452,FRANKLIN
31352,754454,HANCOCK
31353,754455,CERRO GORDO
31354,754462,CERRO GORDO
31355,757063,POLK
31356,752639,HUMBOLDT
31357,755791,HUTCHINSON
31358,755792,HUTCHINSON
31359,755793,HUTCHINSON
31363,757915,DAWSON
31364,757918,MCCONE
31365,757919,DAWSON
31366,757920,DAWSON
31367,757921,RICHLAND
31368,757925,MCCONE
31369,773480,WESTCHESTER
31370,773482,NEW YORK
31371,755826,HANSFORD
31372,755827,HEMPHILL
31373,755828,HANSFORD
31374,755829,HANSFORD
31377,746149,SUTTON
31378,746150,SUTTON
31379,746151,THROCKMORTON
31380,746154,FISHER
31381,746155,BROWN
31382,746156,BROWN
31383,746157,BROWN
31384,746159,TOM GREEN
31385,755907,HANSFORD
31386,756143,WHEELER
31387,755884,TEXAS
31388,758789,LIPSCOMB
31390,758791,LIPSCOMB
31391,746160,COKE
31392,746161,COKE
31393,771474,FAYETTE
31394,774585,Levy
31395,774586,HILLSBOROUGH
31397,746163,MCCULLOCH
31400,757200,MAYES
31401,757204,WASHINGTON
31402,757203,WASHINGTON
31403,757207,PAWNEE
31404,757208,OSAGE
31407,749691,PENNINGTON
31408,748708,CUSTER
31410,748715,JACKSON
31411,759195,WILBARGER
31412,759484,WALTON
31413,759485,WALTON
31415,760006,RUTHERFORD
31416,760009,HENDERSON
31417,756463,PEND OREILLE
31418,756475,OKANOGAN
31421,775369,KIT CARSON
31422,775372,KIT CARSON
31424,749720,JONES
31425,749721,SCOTT
31426,749722,HENRY
31427,749723,WASHINGTON
31428,760555,HENRY
31429,757543,BOYLE
31430,757544,MERCER
31431,757545,MERCER
31432,757547,RUSSELL
31433,757548,BOYLE
31434,757552,ANDERSON
31435,757581,FAYETTE
31437,757645,FRANKLIN
31438,757646,FAYETTE
31439,757620,MARION
31440,757636,CUMBERLAND
31445,746749,DOUGLAS
31446,746751,GOODHUE
31447,746765,CARVER
31448,746766,SCOTT
31449,747138,ANOKA
31450,747139,ANOKA
31451,747495,MCLEOD
31452,747494,DAKOTA
31453,756336,DODGE
31454,756339,OLMSTED
31455,756340,OLMSTED
31456,756342,OLMSTED
31457,756343,MOWER
31458,756991,FILLMORE
31459,756998,ALLAMAKEE
31470,760349,CASSIA
31471,760350,JEFFERSON
31472,760351,FREMONT
31473,760352,MADISON
31474,760353,JEFFERSON
31475,760354,JEFFERSON
31476,760355,FREMONT
31477,760356,FREMONT
31478,796462,GREENE
31479,796464,GREENE
31480,796465,GREENE
31481,765881,GRAHAM
31482,766146,GOVE
31483,749593,Cook
31484,758246,HALIFAX
31485,758844,VANCE
31486,758847,HALIFAX
31487,758848,HALIFAX
31488,758850,JOHNSTON
31489,758852,JOHNSTON
31490,758853,WAYNE
31493,746632,CHESTER
31494,746633,CHESTER
31495,746634,MONTGOMERY
31496,746636,PHILADELPHIA
31497,746637,HUNTERDON
31498,746638,MERCER
31499,746639,MIDDLESEX
31500,746645,DELAWARE
31501,746647,CAROLINE
31502,746649,KENT
31507,760376,BEADLE
31508,760378,MINER
31509,760379,KINGSBURY
31510,760380,MINER
31511,760381,JACKSON
31512,760382,JACKSON
31513,760391,CHARLES MIX
31517,766284,GRAHAM
31518,755133,LAGRANGE
31519,758410,LEE
31520,762135,JEFFERSON
31524,751343,DOUGLAS
31525,751344,TANEY
31526,751345,LACLEDE
31527,751347,TANEY
31528,751350,CAMDEN
31529,751351,CAMDEN
31530,751353,MILLER
31531,751354,PHELPS
31532,751355,DENT
31533,751356,ST. CLAIR
31534,776132,TIOGA
31535,776133,TIOGA
31536,776134,BROOME
31563,736619,JEFFERSON
31567,745531,CENTRE
31568,745532,CENTRE
31569,745533,CENTRE
31570,745534,SULLIVAN
31571,745535,SULLIVAN
31572,745536,LYCOMING
31573,745537,LYCOMING
31576,746392,LUBBOCK
31577,746920,PIKE
31578,764352,GOVE
31581,747248,CHILDRESS
31582,747249,HALL
31585,747392,YOAKUM
31586,751937,WAYNE
31587,751944,HAMILTON
31588,751945,HAMILTON
31589,751946,HAMILTON
31590,751947,HAMILTON
31591,751948,HAMILTON
31592,751949,HAMILTON
31593,751950,HAMILTON
31594,751951,CLERMONT
31595,751953,WARREN
31599,751091,UNION
31600,751092,UNION
31601,751093,HOPKINS
31602,751099,WILLIAMSON
31603,751104,SALINE
31604,774056,CLARK
31605,774058,CLARK
31606,751228,PERRY
31607,751229,PERRY
31608,751271,HAMILTON
31609,754009,LINCOLN
31610,751927,RIPLEY
31612,751954,BROWN
31615,745513,SWITZERLAND
31616,796524,WEBSTER
31617,796566,GREENE
31618,796611,GREENE
31619,796739,CHRISTIAN
31620,796742,GREENE
31621,796744,WEBSTER
31623,745281,LEWIS
31624,747004,OWEN
31625,747019,HIGHLAND
31626,756687,MORROW
31627,736710,JEFFERSON
31628,736712,JEFFERSON
31629,736599,WARREN
31630,753202,GUTHRIE
31632,753204,MADISON
31633,753205,POLK
31637,755467,WOODS
31638,755666,DEAF SMITH
31639,755667,DEAF SMITH
31640,756228,EL PASO
31641,756229,EL PASO
31642,756230,EL PASO
31643,756231,EL PASO
31644,756232,EL PASO
31645,756233,EL PASO
31646,756234,EL PASO
31647,756235,EL PASO
31648,754765,MORTON
31649,754772,ROLETTE
31650,756417,AITKIN
31652,751395,MISSISSIPPI
31653,751274,GIBSON
31654,751276,VANDERBURGH
31655,758311,WOODWARD
31656,758312,MAJOR
31657,758313,WOODWARD
31658,758314,MAJOR
31659,758315,MAJOR
31660,758316,BECKHAM
31661,758317,WASHITA
31662,758318,GARFIELD
31663,758319,GRANT
31664,754463,CERRO GORDO
31665,754464,CERRO GORDO
31666,754465,CERRO GORDO
31667,752633,STORY
31668,752706,ADAMS
31669,752703,GUTHRIE
31670,755794,HUTCHINSON
31671,755795,HUTCHINSON
31672,755796,HUTCHINSON
31676,757926,DAWSON
31677,757927,DAWSON
31678,757928,MCCONE
31679,757930,MCCONE
31680,757931,DAWSON
31681,757932,RICHLAND
31690,772557,HAMILTON
31691,772559,HAMILTON
31692,772560,HAMILTON
31693,772563,BUTLER
31694,772567,WARREN
31695,772569,SHELBY
31696,755908,HANSFORD
31697,756144,GRAY
31698,755885,BEAVER
31699,756146,CIMARRON
31700,756159,LIPSCOMB
31701,756160,LIPSCOMB
31703,758842,WARREN
31704,746162,COKE
31705,746164,MCCULLOCH
31706,746166,MCCULLOCH
31707,746167,TOM GREEN
31708,746168,MCCULLOCH
31709,746170,TOM GREEN
31710,746171,TOM GREEN
31711,759276,AMHERST
31712,746293,IRION
31713,759076,IRION
31714,759268,WATAUGA
31715,759226,COOS
31716,759227,GRAFTON
31717,759228,GRAFTON
31718,757209,OSAGE
31719,757210,OSAGE
31720,748001,OSAGE
31721,748002,OSAGE
31722,750176,TAZEWELL
31739,760016,RUTHERFORD
31740,760019,HENDERSON
31741,760377,BINGHAM
31742,760385,DICKINSON
31743,760386,CLAY
31744,756180,CHEROKEE
31745,756181,CHEROKEE
31755,757553,ANDERSON
31756,757554,MADISON
31757,757555,MADISON
31758,757556,WARREN
31759,757561,MADISON
31760,757562,MADISON
31761,755557,GOVE
31762,755566,WALLACE
31763,749591,HOT SPRINGS
31764,749592,PARK
31765,760028,DALLAS
31766,760029,ELMORE
31767,760052,PERRY
31768,760066,CHILTON
31769,746768,HENNEPIN
31770,746767,POPE
31771,746769,MCLEOD
31772,747746,CARVER
31773,747140,SCOTT
31774,747141,HENNEPIN
31776,747497,ANOKA
31777,747496,TODD
31778,756202,MADISON
31779,757053,GUTHRIE
31780,757055,STORY
31781,757000,FAYETTE
31782,757001,FAYETTE
31783,757002,CLAYTON
31784,757003,CLAYTON
31785,757005,VERNON
31786,757008,CRAWFORD
31787,757009,CRAWFORD
31788,773542,MOHAVE
31789,773543,MOHAVE
31790,773544,MOHAVE
31791,744685,GAINES
31793,748849,SCURRY
31795,760359,MINIDOKA
31796,760360,BONNEVILLE
31797,760361,JEFFERSON
31798,760363,BONNEVILLE
31799,760364,BONNEVILLE
31800,757096,Palm Beach
31801,760404,COLLIER
31803,796466,DALLAS
31804,796467,DOUGLAS
31805,796468,WRIGHT
31806,749595,Cook
31807,749596,Cook
31808,749776,COOK
31809,749778,COOK
31810,749781,KENDALL
31811,750974,LAKE
31812,750975,LAKE
31813,750979,LAKE
31814,750981,JASPER
31815,750984,WILL
31816,750989,KANKAKEE
31817,750990,KANKAKEE
31823,746742,CHESTER
31824,747101,MONMOUTH
31825,747103,MONMOUTH
31826,747106,MIDDLESEX
31827,747108,SOMERSET
31828,747110,MONMOUTH
31829,747112,MERCER
31833,760392,BON HOMME
31834,761145,CLAY
31835,761146,CLAY
31836,761148,CLAY
31837,736611,BULLITT
31838,736612,BULLITT
31839,776111,ISANTI
31840,776112,MILLE LACS
31841,776113,KANABEC
31842,776114,KANABEC
31843,751357,BARTON
31844,751360,BARTON
31845,751361,BARTON
31846,751364,CEDAR
31847,751367,POLK
31848,751369,POLK
31849,751370,POLK
31850,751371,MILLER
31851,751372,BARTON
31881,745494,SOMERSET
31882,745495,SOMERSET
31883,745496,SOMERSET
31884,745538,UNION
31885,745542,MIFFLIN
31886,745553,COLUMBIA
31887,745554,COLUMBIA
31888,745555,COLUMBIA
31889,745556,NORTHUMBERLAND
31890,745558,CENTRE
31891,746394,LUBBOCK
31892,746409,CROSBY
31895,742612,HENRY
31896,747393,FLOYD
31898,747398,SWISHER
31899,747399,HALE
31900,747401,GARZA
31901,747404,GARZA
31902,751956,BROWN
31903,751957,BROWN
31904,751958,BROWN
31905,751959,BROWN
31906,751960,DARKE
31907,751961,HIGHLAND
31908,751962,DARKE
31909,751963,ADAMS
31910,751964,ADAMS
31911,751965,DARKE
31916,743686,DICKENSON
31917,743687,DICKENSON
31918,743688,DICKENSON
31919,743689,BUCHANAN
31920,743690,DICKENSON
31921,743691,DICKENSON
31922,745628,WAYNE
31923,745572,LEWIS
31924,745503,GRANT
31925,745505,GRANT
31926,745508,GRANT
31927,745512,GRANT
31928,743999,ROSS
31929,744370,BUTLER
31930,744820,HOCKING
31931,744821,DELAWARE
31932,796612,CHRISTIAN
31933,796516,GREENE
31934,796517,GREENE
31935,796747,WRIGHT
31936,796722,GIBSON
31937,796724,UNION
31938,796727,MONROE
31940,752923,RICHLAND
31941,756688,MORROW
31942,756689,RICHLAND
31943,752942,NOBLE
31944,752943,KAY
31945,736588,EDMONSON
31946,736595,BULLITT
31947,736706,MEADE
31948,736707,MEADE
31949,736708,JEFFERSON
31950,753206,POLK
31951,753207,TAYLOR
31952,753208,MAHASKA
31955,755481,ROGER MILLS
31956,755482,BECKHAM
31957,755483,HARMON
31958,755484,WOODWARD
31959,755490,BECKHAM
31960,755492,HARMON
31961,755669,DEAF SMITH
31962,755670,DEAF SMITH
31963,756236,EL PASO
31964,756237,EL PASO
31965,756238,EL PASO
31966,756239,EL PASO
31967,756240,PUEBLO
31968,756241,BENT
31969,756242,PUEBLO
31970,756243,PUEBLO
31974,751277,GIBSON
31975,751278,WARRICK
31976,751098,NEW MADRID
31977,758321,KIOWA
31978,758322,GARFIELD
31979,758323,GARFIELD
31980,758324,GARFIELD
31981,758326,KAY
31982,758327,ALFALFA
31983,758328,GARFIELD
31984,758330,GARFIELD
31985,758331,GARFIELD
31986,752622,GUTHRIE
31987,752631,STORY
31988,752632,STORY
31989,757093,COLLIER
31994,736594,EDMONSON
31995,779370,ALLEGHENY
31999,756992,WABASHA
32002,757933,DAWSON
32003,757937,RICHLAND
32004,757939,MCCONE
32005,756273,BURNET
32006,756274,BURNET
32007,756275,BURNET
32009,765096,VALLEY
32010,755833,WHEELER
32011,755835,WHEELER
32012,755893,OCHILTREE
32014,755909,OCHILTREE
32015,756145,WHEELER
32016,755886,BEAVER
32017,756147,CIMARRON
32018,752945,NOBLE
32019,758856,MCCLAIN
32020,758498,BURKE
32021,758858,POLK
32022,758859,POLK
32023,746176,TOM GREEN
32024,746179,TOM GREEN
32025,746181,TOM GREEN
32026,746192,TOM GREEN
32027,746204,STERLING
32028,746209,STERLING
32029,746220,STERLING
32030,759232,GRAFTON
32031,759236,CHESHIRE
32032,759237,CHESHIRE
32033,759238,CHESHIRE
32034,759243,GRAFTON
32035,759247,COOS
32036,749694,WATAUGA
32037,750034,STOKES
32038,759386,GRANT
32039,745737,MONTGOMERY
32042,747041,ANGELINA
32045,760020,BUNCOMBE
32046,760042,POLK
32047,756182,CHEROKEE
32048,756183,BUENA VISTA
32049,756185,BUENA VISTA
32050,756187,BUENA VISTA
32051,756188,BUENA VISTA
32052,756190,BUENA VISTA
32053,756191,SIOUX
32057,749725,HENRY
32058,746862,JEFFERSON
32059,757563,MADISON
32060,757564,MADISON
32061,757566,MADISON
32062,757567,HANCOCK
32063,757568,MEADE
32064,757569,SCOTT
32065,757570,JEFFERSON
32066,758093,MERCER
